days,data_per_day,calls,sms,network,netflix,prime,hotstar,sony_liv,zee5,jiocinema,price
7,5,1,0,5,0,0,0,0,0,0,199
56,3,1,1,5,1,1,1,0,0,0,1018
56,3,1,1,5,0,1,1,0,0,0,889
28,1,1,0,4,0,0,0,0,0,0,185
84,3,1,1,5,1,1,1,0,0,0,1341
28,1,1,1,4,0,0,0,0,0,0,200
14,3,1,0,5,0,0,0,0,0,0,224
14,2,1,0,4,0,0,0,0,0,0,162
56,2,1,1,5,1,1,1,0,0,0,870
56,2,1,1,5,1,1,1,0,0,0,865
56,3,1,1,5,1,1,1,0,0,0,1028
56,4,1,1,5,0,1,1,0,0,0,1062
28,3,1,1,5,1,0,1,0,0,0,631
84,3,1,1,5,1,1,1,0,0,0,1346
28,1,1,0,4,0,0,0,0,0,0,175
14,2,1,1,4,0,0,0,0,0,0,177
14,3,1,0,5,0,0,0,0,0,0,224
56,3,1,1,5,1,1,1,0,0,0,1033
84,2,1,1,5,1,1,1,0,0,0,1084
14,5,1,0,5,0,0,0,0,0,0,313
14,2,1,1,4,0,0,0,0,0,0,157
7,5,1,0,5,0,0,0,0,0,0,189
56,3,1,1,5,1,1,1,0,0,0,1028
84,3,1,1,5,1,1,1,0,0,0,1341
56,2,1,1,5,1,1,1,0,0,0,870
28,1,1,0,4,0,0,0,0,0,0,175
28,4,1,1,5,0,1,1,0,0,0,655
14,5,1,0,5,0,0,0,0,0,0,313
56,3,1,1,5,1,1,1,0,0,0,1028
28,4,1,1,5,0,0,1,0,0,0,556
28,4,1,1,5,1,1,1,0,0,0,799
56,4,1,1,5,1,1,1,0,0,0,1206
56,3,1,1,5,1,0,1,0,0,0,949
14,3,1,0,5,0,0,0,0,0,0,214
28,4,1,1,5,1,0,0,0,0,0,616
28,2,1,0,4,0,0,0,0,0,0,264
7,3,1,0,5,0,0,0,0,0,0,147
28,1,1,1,4,0,0,0,0,0,0,195
56,3,1,1,5,1,1,1,0,0,0,1023
56,4,1,1,5,1,0,1,0,0,0,1107
28,4,1,1,5,0,1,1,0,0,0,675
28,1,1,0,4,0,0,0,0,0,0,180
56,3,1,1,5,1,1,1,0,0,0,1038
14,1,1,0,4,0,0,0,0,0,0,125
14,3,1,0,5,0,0,0,0,0,0,219
14,2,1,1,4,0,0,0,0,0,0,167
28,2,1,0,4,0,0,0,0,0,0,264
84,3,1,1,5,1,1,1,0,0,0,1326
56,3,1,1,5,1,1,1,0,0,0,1028
56,3,1,1,5,0,1,1,0,0,0,889
14,3,1,0,5,0,0,0,0,0,0,234
56,2,1,1,5,1,1,1,0,0,0,880
7,5,1,0,5,0,0,0,0,0,0,204
14,3,1,0,5,0,0,0,0,0,0,229
84,2,1,1,5,1,1,1,0,0,0,1084
28,1,1,1,4,0,0,0,0,0,0,185
56,3,1,1,5,1,1,1,0,0,0,1028
56,2,1,1,5,1,1,1,0,0,0,860
28,4,1,1,5,1,0,1,0,0,0,715
14,3,1,0,5,0,0,0,0,0,0,224
14,2,1,1,4,0,0,0,0,0,0,157
7,3,1,0,5,0,0,0,0,0,0,147
28,4,1,1,5,1,0,1,0,0,0,720
28,4,1,1,5,1,0,1,0,0,0,720
84,2,1,1,5,1,1,1,0,0,0,1094
56,3,1,1,5,1,1,1,0,0,0,1018
56,3,1,1,5,1,1,1,0,0,0,1038
14,5,1,0,5,0,0,0,0,0,0,318
7,3,1,0,5,0,0,0,0,0,0,137
84,2,1,1,5,1,1,1,0,0,0,1084
28,1,1,0,4,0,0,0,0,0,0,185
7,5,1,0,5,0,0,0,0,0,0,179
14,5,1,0,5,0,0,0,0,0,0,323
28,2,1,1,4,0,0,0,0,0,0,294
28,1,1,1,4,0,0,0,0,0,0,195
14,1,1,1,4,0,0,0,0,0,0,135
28,3,1,1,5,1,1,0,0,0,0,651
14,3,1,0,5,0,0,0,0,0,0,244
28,1,1,1,4,0,0,0,0,0,0,195
56,3,1,1,5,0,1,0,0,0,0,820
7,5,1,0,5,0,0,0,0,0,0,204
7,3,1,0,5,0,0,0,0,0,0,142
28,3,1,1,5,0,1,0,0,0,0,512
84,3,1,1,5,1,1,1,0,0,0,1331
28,4,1,1,5,0,1,1,0,0,0,665
56,2,1,1,5,1,1,1,0,0,0,870
56,3,1,1,5,1,1,1,0,0,0,1038
84,3,1,1,5,1,1,1,0,0,0,1341
56,3,1,1,5,1,1,1,0,0,0,1023
28,2,1,0,4,0,0,0,0,0,0,269
28,4,1,1,5,1,1,1,0,0,0,814
28,1,1,1,4,0,0,0,0,0,0,200
84,2,1,1,5,1,1,1,0,0,0,1094
56,2,1,1,5,1,1,1,0,0,0,855
7,3,1,0,5,0,0,0,0,0,0,147
14,5,1,0,5,0,0,0,0,0,0,308
28,1,1,0,4,0,0,0,0,0,0,200
56,4,1,1,5,0,1,1,0,0,0,1037
28,4,1,1,5,0,1,0,0,0,0,591
56,3,1,1,5,1,1,1,0,0,0,1038
28,2,1,1,4,0,0,0,0,0,0,289
14,5,1,0,5,0,0,0,0,0,0,328
56,3,1,1,5,1,0,1,0,0,0,939
28,2,1,0,4,0,0,0,0,0,0,254
14,1,1,1,4,0,0,0,0,0,0,135
84,3,1,1,5,1,1,1,0,0,0,1336
14,3,1,0,5,0,0,0,0,0,0,219
28,2,1,0,4,0,0,0,0,0,0,279
28,2,1,0,4,0,0,0,0,0,0,264
14,2,1,0,4,0,0,0,0,0,0,152
56,3,1,1,5,1,1,0,0,0,0,959
14,5,1,0,5,0,0,0,0,0,0,308
14,5,1,0,5,0,0,0,0,0,0,313
56,3,1,1,5,1,1,1,0,0,0,1038
28,3,1,1,5,1,1,1,0,0,0,730
56,3,1,1,5,1,1,1,0,0,0,1033
14,3,1,0,5,0,0,0,0,0,0,224
7,5,1,0,5,0,0,0,0,0,0,179
56,4,1,1,5,0,0,1,0,0,0,948
14,1,1,0,4,0,0,0,0,0,0,120
14,3,1,0,5,0,0,0,0,0,0,234
28,4,1,1,5,1,0,1,0,0,0,720
28,4,1,1,5,0,0,1,0,0,0,561
14,2,1,1,4,0,0,0,0,0,0,177
84,2,1,1,5,1,1,1,0,0,0,1079
14,2,1,0,4,0,0,0,0,0,0,157
28,1,1,1,4,0,0,0,0,0,0,190
28,4,1,1,5,0,0,1,0,0,0,551
56,2,1,1,5,1,1,1,0,0,0,860
14,1,1,0,4,0,0,0,0,0,0,110
7,3,1,0,5,0,0,0,0,0,0,157
14,2,1,0,4,0,0,0,0,0,0,162
56,4,1,1,5,0,0,1,0,0,0,958
7,3,1,0,5,0,0,0,0,0,0,157
14,3,1,0,5,0,0,0,0,0,0,219
84,3,1,1,5,1,1,1,0,0,0,1341
7,5,1,0,5,0,0,0,0,0,0,199
28,2,1,1,4,0,0,0,0,0,0,269
7,3,1,0,5,0,0,0,0,0,0,137
56,2,1,1,5,1,1,1,0,0,0,875
7,3,1,0,5,0,0,0,0,0,0,147
14,5,1,0,5,0,0,0,0,0,0,308
14,1,1,0,4,0,0,0,0,0,0,125
56,3,1,1,5,1,1,1,0,0,0,1038
84,3,1,1,5,1,1,1,0,0,0,1336
56,3,1,1,5,1,0,0,0,0,0,850
56,2,1,1,5,1,1,1,0,0,0,880
28,1,1,0,4,0,0,0,0,0,0,185
28,3,1,1,5,0,1,0,0,0,0,492
14,3,1,0,5,0,0,0,0,0,0,229
28,3,1,1,5,0,1,1,0,0,0,576
84,3,1,1,5,1,1,1,0,0,0,1346
56,3,1,1,5,1,1,1,0,0,0,1038
28,2,1,0,4,0,0,0,0,0,0,264
56,4,1,1,5,1,1,1,0,0,0,1206
56,3,1,1,5,1,1,1,0,0,0,1028
56,2,1,1,5,1,1,1,0,0,0,860
56,3,1,1,5,1,1,1,0,0,0,1038
28,1,1,0,4,0,0,0,0,0,0,190
56,4,1,1,5,0,0,1,0,0,0,943
28,2,1,1,4,0,0,0,0,0,0,284
28,3,1,1,5,1,0,0,0,0,0,547
28,1,1,0,4,0,0,0,0,0,0,175
84,2,1,1,5,1,1,1,0,0,0,1094
56,3,1,1,5,1,1,1,0,0,0,1043
56,2,1,1,5,1,1,1,0,0,0,870
84,2,1,1,5,1,1,1,0,0,0,1099
56,4,1,1,5,1,0,0,0,0,0,1038
14,3,1,0,5,0,0,0,0,0,0,234
56,3,1,1,5,1,1,1,0,0,0,1038
28,4,1,1,5,1,0,1,0,0,0,720
28,3,1,1,5,0,1,0,0,0,0,502
14,5,1,0,5,0,0,0,0,0,0,318
56,3,1,1,5,1,1,1,0,0,0,1038
84,2,1,1,5,1,1,1,0,0,0,1094
14,2,1,1,4,0,0,0,0,0,0,162
56,4,1,1,5,1,0,1,0,0,0,1102
28,1,1,1,4,0,0,0,0,0,0,215
28,1,1,1,4,0,0,0,0,0,0,215
28,3,1,1,5,1,1,1,0,0,0,720
56,3,1,1,5,0,1,1,0,0,0,879
14,5,1,0,5,0,0,0,0,0,0,313
28,4,1,1,5,1,0,0,0,0,0,636
28,1,1,1,4,0,0,0,0,0,0,195
7,5,1,0,5,0,0,0,0,0,0,179
28,1,1,0,4,0,0,0,0,0,0,175
84,3,1,1,5,1,1,1,0,0,0,1326
56,2,1,1,5,1,1,1,0,0,0,865
14,5,1,0,5,0,0,0,0,0,0,303
56,4,1,1,5,0,1,0,0,0,0,983
28,4,1,1,5,1,1,1,0,0,0,804
14,5,1,0,5,0,0,0,0,0,0,303
14,1,1,0,4,0,0,0,0,0,0,105
28,1,1,0,4,0,0,0,0,0,0,170
14,1,1,1,4,0,0,0,0,0,0,135
7,5,1,0,5,0,0,0,0,0,0,179
56,3,1,1,5,1,1,1,0,0,0,1028
56,3,1,1,5,1,1,1,0,0,0,1023
14,1,1,0,4,0,0,0,0,0,0,120
84,2,1,1,5,1,1,1,0,0,0,1084
84,2,1,1,5,1,1,1,0,0,0,1089
14,2,1,1,4,0,0,0,0,0,0,187
28,2,1,0,4,0,0,0,0,0,0,259
28,1,1,0,4,0,0,0,0,0,0,195
7,5,1,0,5,0,0,0,0,0,0,199
14,3,1,0,5,0,0,0,0,0,0,224
56,2,1,1,5,1,1,1,0,0,0,855
14,1,1,0,4,0,0,0,0,0,0,130
7,5,1,0,5,0,0,0,0,0,0,209
28,2,1,0,4,0,0,0,0,0,0,284
14,5,1,0,5,0,0,0,0,0,0,318
28,3,1,1,5,0,1,1,0,0,0,581
28,2,1,1,4,0,0,0,0,0,0,269
28,4,1,1,5,1,0,1,0,0,0,700
7,5,1,0,5,0,0,0,0,0,0,179
84,3,1,1,5,1,1,1,0,0,0,1356
56,2,1,1,5,1,1,1,0,0,0,880
84,3,1,1,5,1,1,1,0,0,0,1346
56,3,1,1,5,1,1,1,0,0,0,1038
7,3,1,0,5,0,0,0,0,0,0,157
28,3,1,1,5,0,1,0,0,0,0,497
28,4,1,1,5,1,1,1,0,0,0,804
56,3,1,1,5,1,1,1,0,0,0,1018
28,4,1,1,5,0,0,1,0,0,0,556
14,2,1,0,4,0,0,0,0,0,0,152
28,3,1,1,5,0,1,0,0,0,0,512
28,4,1,1,5,1,0,1,0,0,0,700
56,2,1,1,5,1,1,1,0,0,0,865
56,3,1,1,5,1,0,1,0,0,0,939
28,1,1,1,4,0,0,0,0,0,0,195
56,2,1,1,5,1,1,1,0,0,0,880
14,1,1,1,4,0,0,0,0,0,0,140
28,3,1,1,5,1,1,1,0,0,0,735
56,4,1,1,5,1,0,0,0,0,0,1028
28,2,1,0,4,0,0,0,0,0,0,274
7,3,1,0,5,0,0,0,0,0,0,147
14,2,1,1,4,0,0,0,0,0,0,177
28,1,1,1,4,0,0,0,0,0,0,185
7,5,1,0,5,0,0,0,0,0,0,199
56,3,1,1,5,1,0,0,0,0,0,870
84,2,1,1,5,1,1,1,0,0,0,1074
84,2,1,1,5,1,1,1,0,0,0,1104
28,1,1,1,4,0,0,0,0,0,0,205
28,1,1,0,4,0,0,0,0,0,0,200
14,2,1,0,4,0,0,0,0,0,0,167
28,2,1,1,4,0,0,0,0,0,0,284
56,2,1,1,5,1,1,1,0,0,0,855
56,3,1,1,5,1,0,1,0,0,0,944
7,5,1,0,5,0,0,0,0,0,0,179
14,3,1,0,5,0,0,0,0,0,0,224
28,4,1,1,5,1,1,0,0,0,0,715
56,3,1,1,5,1,1,1,0,0,0,1023
56,4,1,1,5,0,0,1,0,0,0,948
14,3,1,0,5,0,0,0,0,0,0,244
14,5,1,0,5,0,0,0,0,0,0,308
56,3,1,1,5,1,1,1,0,0,0,1033
84,3,1,1,5,1,1,1,0,0,0,1351
14,2,1,1,4,0,0,0,0,0,0,182
28,3,1,1,5,0,1,0,0,0,0,512
7,5,1,0,5,0,0,0,0,0,0,179
28,2,1,1,4,0,0,0,0,0,0,299
84,2,1,1,5,1,1,1,0,0,0,1094
14,2,1,1,4,0,0,0,0,0,0,177
84,3,1,1,5,1,1,1,0,0,0,1356
84,2,1,1,5,1,1,1,0,0,0,1089
7,5,1,0,5,0,0,0,0,0,0,194
56,4,1,1,5,0,1,0,0,0,0,988
7,3,1,0,5,0,0,0,0,0,0,137
28,4,1,1,5,1,1,1,0,0,0,809
28,4,1,1,5,0,1,1,0,0,0,665
14,3,1,0,5,0,0,0,0,0,0,224
14,1,1,1,4,0,0,0,0,0,0,135
84,2,1,1,5,1,1,1,0,0,0,1079
56,2,1,1,5,1,1,1,0,0,0,880
28,2,1,1,4,0,0,0,0,0,0,289
7,3,1,0,5,0,0,0,0,0,0,147
28,1,1,0,4,0,0,0,0,0,0,200
14,5,1,0,5,0,0,0,0,0,0,303
28,1,1,0,4,0,0,0,0,0,0,180
14,2,1,0,4,0,0,0,0,0,0,142
56,3,1,1,5,1,1,1,0,0,0,1028
7,5,1,0,5,0,0,0,0,0,0,179
7,3,1,0,5,0,0,0,0,0,0,162
28,1,1,0,4,0,0,0,0,0,0,180
56,4,1,1,5,1,0,0,0,0,0,1008
7,3,1,0,5,0,0,0,0,0,0,157
56,3,1,1,5,1,1,1,0,0,0,1043
14,3,1,0,5,0,0,0,0,0,0,234
14,2,1,0,4,0,0,0,0,0,0,147
56,3,1,1,5,1,1,1,0,0,0,1033
14,2,1,1,4,0,0,0,0,0,0,177
14,2,1,0,4,0,0,0,0,0,0,152
28,4,1,1,5,1,1,1,0,0,0,814
28,4,1,1,5,0,1,0,0,0,0,586
84,3,1,1,5,1,1,1,0,0,0,1331
84,3,1,1,5,1,1,1,0,0,0,1356
84,2,1,1,5,1,1,1,0,0,0,1084
28,2,1,1,4,0,0,0,0,0,0,284
84,2,1,1,5,1,1,1,0,0,0,1074
28,1,1,1,4,0,0,0,0,0,0,215
28,1,1,1,4,0,0,0,0,0,0,210
56,2,1,1,5,1,1,1,0,0,0,860
56,4,1,1,5,1,1,1,0,0,0,1206
14,2,1,0,4,0,0,0,0,0,0,167
28,1,1,1,4,0,0,0,0,0,0,200
28,2,1,0,4,0,0,0,0,0,0,254
28,1,1,0,4,0,0,0,0,0,0,180
56,4,1,1,5,1,1,0,0,0,0,1127
14,3,1,0,5,0,0,0,0,0,0,244
84,2,1,1,5,1,1,1,0,0,0,1089
84,2,1,1,5,1,1,1,0,0,0,1089
14,1,1,0,4,0,0,0,0,0,0,100
28,3,1,1,5,1,0,1,0,0,0,621
84,3,1,1,5,1,1,1,0,0,0,1351
14,1,1,1,4,0,0,0,0,0,0,135
56,3,1,1,5,0,1,0,0,0,0,795
56,2,1,1,5,1,1,1,0,0,0,870
84,3,1,1,5,1,1,1,0,0,0,1346
28,3,1,1,5,1,1,1,0,0,0,725
28,3,1,1,5,1,1,0,0,0,0,631
84,2,1,1,5,1,1,1,0,0,0,1099
14,2,1,0,4,0,0,0,0,0,0,157
84,3,1,1,5,1,1,1,0,0,0,1346
7,5,1,0,5,0,0,0,0,0,0,209
14,1,1,0,4,0,0,0,0,0,0,120
56,3,1,1,5,1,1,1,0,0,0,1033
84,2,1,1,5,1,1,1,0,0,0,1094
56,4,1,1,5,0,1,1,0,0,0,1062
14,3,1,0,5,0,0,0,0,0,0,244
28,3,1,1,5,0,0,1,0,0,0,482
28,3,1,1,5,1,1,1,0,0,0,730
28,3,1,1,5,1,0,1,0,0,0,636
14,1,1,0,4,0,0,0,0,0,0,120
14,3,1,0,5,0,0,0,0,0,0,234
56,4,1,1,5,0,1,1,0,0,0,1047
56,4,1,1,5,1,1,0,0,0,0,1122
84,3,1,1,5,1,1,1,0,0,0,1351
56,3,1,1,5,1,1,1,0,0,0,1048
28,4,1,1,5,1,1,0,0,0,0,740
14,5,1,0,5,0,0,0,0,0,0,328
56,3,1,1,5,0,1,0,0,0,0,800
28,1,1,0,4,0,0,0,0,0,0,190
14,3,1,0,5,0,0,0,0,0,0,234
28,1,1,1,4,0,0,0,0,0,0,205
14,2,1,1,4,0,0,0,0,0,0,167
56,4,1,1,5,0,1,1,0,0,0,1047
28,3,1,1,5,1,1,1,0,0,0,730
7,5,1,0,5,0,0,0,0,0,0,179
14,5,1,0,5,0,0,0,0,0,0,298
14,1,1,0,4,0,0,0,0,0,0,115
14,2,1,1,4,0,0,0,0,0,0,177
56,4,1,1,5,0,0,1,0,0,0,958
56,3,1,1,5,1,1,1,0,0,0,1048
56,2,1,1,5,1,1,1,0,0,0,855
14,1,1,0,4,0,0,0,0,0,0,125
56,3,1,1,5,0,1,1,0,0,0,889
7,3,1,0,5,0,0,0,0,0,0,152
56,3,1,1,5,1,1,1,0,0,0,1033
28,1,1,0,4,0,0,0,0,0,0,190
28,1,1,1,4,0,0,0,0,0,0,200
14,2,1,1,4,0,0,0,0,0,0,187
56,2,1,1,5,1,1,1,0,0,0,850
14,1,1,1,4,0,0,0,0,0,0,115
84,2,1,1,5,1,1,1,0,0,0,1099
7,3,1,0,5,0,0,0,0,0,0,147
7,3,1,0,5,0,0,0,0,0,0,167
84,2,1,1,5,1,1,1,0,0,0,1084
56,4,1,1,5,1,1,0,0,0,0,1117
14,3,1,0,5,0,0,0,0,0,0,234
84,3,1,1,5,1,1,1,0,0,0,1356
28,3,1,1,5,1,0,1,0,0,0,641
56,2,1,1,5,1,1,1,0,0,0,870
56,4,1,1,5,1,1,0,0,0,0,1112
56,4,1,1,5,1,1,1,0,0,0,1216
14,1,1,0,4,0,0,0,0,0,0,110
56,3,1,1,5,0,0,1,0,0,0,780
14,5,1,0,5,0,0,0,0,0,0,318
28,3,1,1,5,1,1,1,0,0,0,720
14,1,1,1,4,0,0,0,0,0,0,130
84,2,1,1,5,1,1,1,0,0,0,1089
14,5,1,0,5,0,0,0,0,0,0,313
7,5,1,0,5,0,0,0,0,0,0,204
56,3,1,1,5,1,0,0,0,0,0,865
28,4,1,1,5,1,1,1,0,0,0,804
56,4,1,1,5,1,0,0,0,0,0,1008
14,2,1,0,4,0,0,0,0,0,0,162
56,4,1,1,5,0,1,1,0,0,0,1052
56,3,1,1,5,1,1,1,0,0,0,1028
56,3,1,1,5,1,1,1,0,0,0,1028
14,1,1,1,4,0,0,0,0,0,0,140
56,3,1,1,5,1,1,1,0,0,0,1028
14,2,1,0,4,0,0,0,0,0,0,162
56,3,1,1,5,1,0,0,0,0,0,850
28,3,1,1,5,1,0,0,0,0,0,557
28,3,1,1,5,1,1,1,0,0,0,715
84,2,1,1,5,1,1,1,0,0,0,1099
28,2,1,0,4,0,0,0,0,0,0,284
84,3,1,1,5,1,1,1,0,0,0,1326
56,3,1,1,5,1,0,0,0,0,0,870
7,3,1,0,5,0,0,0,0,0,0,147
28,4,1,1,5,1,0,1,0,0,0,705
84,3,1,1,5,1,1,1,0,0,0,1356
28,3,1,1,5,0,0,1,0,0,0,487
7,3,1,0,5,0,0,0,0,0,0,157
56,2,1,1,5,1,1,1,0,0,0,860
84,3,1,1,5,1,1,1,0,0,0,1326
28,1,1,0,4,0,0,0,0,0,0,190
14,5,1,0,5,0,0,0,0,0,0,298
56,4,1,1,5,1,1,1,0,0,0,1186
14,1,1,0,4,0,0,0,0,0,0,110
28,3,1,1,5,1,0,1,0,0,0,621
7,3,1,0,5,0,0,0,0,0,0,167
14,3,1,0,5,0,0,0,0,0,0,234
7,3,1,0,5,0,0,0,0,0,0,157
28,2,1,1,4,0,0,0,0,0,0,269
56,3,1,1,5,1,0,1,0,0,0,949
56,2,1,1,5,1,1,1,0,0,0,860
28,3,1,1,5,1,1,1,0,0,0,735
14,2,1,1,4,0,0,0,0,0,0,167
84,3,1,1,5,1,1,1,0,0,0,1326
7,3,1,0,5,0,0,0,0,0,0,142
84,3,1,1,5,1,1,1,0,0,0,1326
14,1,1,0,4,0,0,0,0,0,0,110
28,1,1,1,4,0,0,0,0,0,0,210
7,3,1,0,5,0,0,0,0,0,0,147
14,3,1,0,5,0,0,0,0,0,0,224
7,5,1,0,5,0,0,0,0,0,0,189
28,3,1,1,5,1,1,0,0,0,0,641
14,5,1,0,5,0,0,0,0,0,0,298
28,2,1,1,4,0,0,0,0,0,0,279
28,1,1,0,4,0,0,0,0,0,0,180
84,2,1,1,5,1,1,1,0,0,0,1074
56,3,1,1,5,1,1,1,0,0,0,1038
14,5,1,0,5,0,0,0,0,0,0,303
56,3,1,1,5,1,1,1,0,0,0,1038
14,1,1,0,4,0,0,0,0,0,0,120
28,3,1,1,5,0,0,1,0,0,0,482
56,2,1,1,5,1,1,1,0,0,0,860
28,4,1,1,5,1,0,0,0,0,0,631
14,1,1,0,4,0,0,0,0,0,0,105
28,3,1,1,5,0,1,1,0,0,0,576
84,2,1,1,5,1,1,1,0,0,0,1079
14,2,1,1,4,0,0,0,0,0,0,172
56,3,1,1,5,1,0,0,0,0,0,845
28,3,1,1,5,0,0,1,0,0,0,487
84,3,1,1,5,1,1,1,0,0,0,1346
14,2,1,0,4,0,0,0,0,0,0,162
7,3,1,0,5,0,0,0,0,0,0,152
56,2,1,1,5,1,1,1,0,0,0,865
84,3,1,1,5,1,1,1,0,0,0,1341
14,3,1,0,5,0,0,0,0,0,0,229
14,1,1,0,4,0,0,0,0,0,0,120
14,5,1,0,5,0,0,0,0,0,0,308
56,4,1,1,5,0,1,1,0,0,0,1062
14,3,1,0,5,0,0,0,0,0,0,234
14,2,1,0,4,0,0,0,0,0,0,142
7,3,1,0,5,0,0,0,0,0,0,162
56,3,1,1,5,0,1,0,0,0,0,810
7,5,1,0,5,0,0,0,0,0,0,199
56,3,1,1,5,1,1,1,0,0,0,1028
84,3,1,1,5,1,1,1,0,0,0,1336
28,3,1,1,5,0,0,1,0,0,0,462
28,4,1,1,5,1,0,0,0,0,0,641
56,2,1,1,5,1,1,1,0,0,0,850
28,4,1,1,5,1,0,0,0,0,0,646
7,5,1,0,5,0,0,0,0,0,0,194
28,1,1,0,4,0,0,0,0,0,0,200
14,2,1,1,4,0,0,0,0,0,0,187
14,5,1,0,5,0,0,0,0,0,0,308
28,2,1,0,4,0,0,0,0,0,0,259
14,3,1,0,5,0,0,0,0,0,0,224
28,2,1,1,4,0,0,0,0,0,0,284
14,2,1,0,4,0,0,0,0,0,0,157
56,3,1,1,5,1,0,1,0,0,0,929
7,3,1,0,5,0,0,0,0,0,0,142
84,2,1,1,5,1,1,1,0,0,0,1094
14,5,1,0,5,0,0,0,0,0,0,323
56,4,1,1,5,1,0,1,0,0,0,1097
14,1,1,0,4,0,0,0,0,0,0,120
28,4,1,1,5,0,1,0,0,0,0,586
56,4,1,1,5,1,0,0,0,0,0,1008
56,3,1,1,5,1,1,1,0,0,0,1043
56,4,1,1,5,1,1,1,0,0,0,1206
84,2,1,1,5,1,1,1,0,0,0,1094
28,2,1,0,4,0,0,0,0,0,0,274
14,3,1,0,5,0,0,0,0,0,0,214
7,5,1,0,5,0,0,0,0,0,0,199
28,1,1,0,4,0,0,0,0,0,0,170
56,3,1,1,5,1,0,1,0,0,0,944
14,5,1,0,5,0,0,0,0,0,0,308
14,3,1,0,5,0,0,0,0,0,0,224
28,2,1,1,4,0,0,0,0,0,0,294
56,3,1,1,5,1,1,1,0,0,0,1043
28,3,1,1,5,1,0,0,0,0,0,542
14,3,1,0,5,0,0,0,0,0,0,214
7,3,1,0,5,0,0,0,0,0,0,167
84,3,1,1,5,1,1,1,0,0,0,1341
28,2,1,0,4,0,0,0,0,0,0,264
7,5,1,0,5,0,0,0,0,0,0,179
7,5,1,0,5,0,0,0,0,0,0,194
7,5,1,0,5,0,0,0,0,0,0,189
7,5,1,0,5,0,0,0,0,0,0,189
28,1,1,1,4,0,0,0,0,0,0,210
56,3,1,1,5,1,1,1,0,0,0,1038
28,4,1,1,5,1,1,1,0,0,0,809
28,2,1,0,4,0,0,0,0,0,0,259
7,3,1,0,5,0,0,0,0,0,0,147
14,1,1,0,4,0,0,0,0,0,0,105
84,3,1,1,5,1,1,1,0,0,0,1356
14,3,1,0,5,0,0,0,0,0,0,239
14,3,1,0,5,0,0,0,0,0,0,239
84,2,1,1,5,1,1,1,0,0,0,1089
7,3,1,0,5,0,0,0,0,0,0,147
56,2,1,1,5,1,1,1,0,0,0,875
28,1,1,1,4,0,0,0,0,0,0,195
14,5,1,0,5,0,0,0,0,0,0,318
84,2,1,1,5,1,1,1,0,0,0,1099
28,1,1,0,4,0,0,0,0,0,0,190
56,3,1,1,5,1,1,1,0,0,0,1028
14,1,1,0,4,0,0,0,0,0,0,130
28,1,1,0,4,0,0,0,0,0,0,190
28,3,1,1,5,1,1,1,0,0,0,740
56,3,1,1,5,1,0,1,0,0,0,939
14,5,1,0,5,0,0,0,0,0,0,323
14,2,1,1,4,0,0,0,0,0,0,187
56,3,1,1,5,1,0,0,0,0,0,840
14,2,1,1,4,0,0,0,0,0,0,177
28,2,1,0,4,0,0,0,0,0,0,264
56,3,1,1,5,1,1,1,0,0,0,1028
28,3,1,1,5,0,1,0,0,0,0,482
7,5,1,0,5,0,0,0,0,0,0,189
56,4,1,1,5,1,1,1,0,0,0,1191
7,3,1,0,5,0,0,0,0,0,0,162
7,5,1,0,5,0,0,0,0,0,0,184
84,2,1,1,5,1,1,1,0,0,0,1084
14,1,1,1,4,0,0,0,0,0,0,145
56,3,1,1,5,1,1,1,0,0,0,1028
28,3,1,1,5,1,0,1,0,0,0,636
28,3,1,1,5,1,0,1,0,0,0,621
28,4,1,1,5,1,0,1,0,0,0,710
28,3,1,1,5,0,1,1,0,0,0,561
14,5,1,0,5,0,0,0,0,0,0,308
7,3,1,0,5,0,0,0,0,0,0,162
56,3,1,1,5,1,1,1,0,0,0,1043
56,4,1,1,5,1,1,0,0,0,0,1117
28,1,1,1,4,0,0,0,0,0,0,190
28,1,1,1,4,0,0,0,0,0,0,190
28,3,1,1,5,0,1,0,0,0,0,487
28,4,1,1,5,0,1,1,0,0,0,665
28,2,1,1,4,0,0,0,0,0,0,299
14,3,1,0,5,0,0,0,0,0,0,214
14,1,1,1,4,0,0,0,0,0,0,125
84,3,1,1,5,1,1,1,0,0,0,1341
56,3,1,1,5,1,1,1,0,0,0,1033
28,3,1,1,5,1,0,1,0,0,0,616
7,5,1,0,5,0,0,0,0,0,0,194
56,3,1,1,5,1,1,0,0,0,0,949
28,1,1,0,4,0,0,0,0,0,0,180
28,3,1,1,5,0,0,1,0,0,0,472
14,1,1,1,4,0,0,0,0,0,0,125
56,4,1,1,5,1,0,0,0,0,0,1008
14,1,1,0,4,0,0,0,0,0,0,100
84,2,1,1,5,1,1,1,0,0,0,1104
14,1,1,0,4,0,0,0,0,0,0,105
56,4,1,1,5,1,1,1,0,0,0,1196
14,5,1,0,5,0,0,0,0,0,0,298
84,2,1,1,5,1,1,1,0,0,0,1104
14,1,1,0,4,0,0,0,0,0,0,125
56,4,1,1,5,1,0,1,0,0,0,1097
28,2,1,1,4,0,0,0,0,0,0,294
56,3,1,1,5,0,1,1,0,0,0,884
14,5,1,0,5,0,0,0,0,0,0,308
14,1,1,1,4,0,0,0,0,0,0,130
84,2,1,1,5,1,1,1,0,0,0,1089
56,3,1,1,5,1,1,1,0,0,0,1028
